IBGE;PMATPUB_EF;PMATPUB_EM;DIST_EF_PUB;DIST_EM_PUB;IDEB_AI;IDEB_AF;DOCSUP_EF_PUB;DOCSUP_EM_PUB;TXMOINF;TXBRUTAMORT;TXCOBPLP;PINTERSAP;PINTERDRSAI;REN_TRPCBF_D;REN_TRPCBPC_D;PDEFAGUA;PDEFESGOTO;PDEFLIXO;PDEFSAN;PPOB_POS;PBF;SNIS_PAGUA;PFOCOS;POP_TOT;estado;municipio;casosAcumulado;obitosAcumulado;RegMetro;Região;Porte;Capital;ESPVIDA;MORT1;T_ENV;RAZDEP;ANOSEST;T_ANALF15M;T_ATRASO_2_BASICO;T_ATRASO_2_FUND;T_FUND15A17;R1040;RDPC;RDPC1;RDPC4;RMPOB;RPOB;PMPOB;PPOB;GINI;IDHM_E;IDHM_L;IDHM_R;IDHM;LON;LAT;ANNUAL
432145;86.65;88.77;15.6;29.5;6.3;4.9;62.1;59.6;7.63;6.52;28.65;20.44;1.6;8.27;60.16;2.45;62.96;0.28;0.21;56.79;29.48;100.0;0.01;30846.0;RS;Teutônia;1307.0;10.0;Interior;Região Sul;Pequeno II;Interior;75.95;9.34;12.87;44.04;8.52;3.31;13.27;8.27;65.32;11.99;1073.02;204.35;1089.03;86.03;223.02;4.95;12.42;0.489;0.7290000000000001;0.8490000000000001;0.787;0.787;-51.8048;-29.4487;4040.0
432146;100.0;100.0;14.9;31.0;6.9;4.6;77.1;53.0;32.26;6.45;4.55;24.15;1.45;13.59;36.74;13.18;92.64;12.4;3.1;68.22;47.67;100.0;0.0;2946.0;RS;Tio Hugo;52.0;1.0;Interior;Região Sul;Pequeno I;Interior;75.95;9.34;12.87;44.04;8.52;3.31;13.27;8.27;65.32;11.99;1073.02;204.35;1089.03;86.03;223.02;4.95;12.42;0.489;0.7290000000000001;0.8490000000000001;0.787;0.787;-52.596;-28.5717;4360.0
432147;100.0;100.0;21.1;23.4;6.0;4.9;45.5;81.2;0.0;9.37;3.26;18.17;2.27;26.86;185.63;38.49;92.99;57.01;31.75;87.43;62.17;77.89;0.0;6294.0;RS;Tiradentes do Sul;34.0;2.0;Interior;Região Sul;Pequeno I;Interior;75.95;9.34;12.87;44.04;8.52;3.31;13.27;8.27;65.32;11.99;1073.02;204.35;1089.03;86.03;223.02;4.95;12.42;0.489;0.7290000000000001;0.8490000000000001;0.787;0.787;-54.0818;-27.4027;4480.0
432150;88.71;92.49;19.3;28.8;6.3;4.7;67.0;60.9;0.0;8.41;11.06;16.0;0.34;29.09;157.49;22.28;58.12;0.29;0.24;71.74;47.69;100.0;0.0;37564.0;RS;Torres;1079.0;12.0;Interior;Região Sul;Pequeno II;Interior;75.95;9.34;12.87;44.04;8.52;3.31;13.27;8.27;65.32;11.99;1073.02;204.35;1089.03;86.03;223.02;4.95;12.42;0.489;0.7290000000000001;0.8490000000000001;0.787;0.787;-49.7337;-29.3339;3788.0
432160;94.8;96.11;26.5;37.5;5.5;4.5;65.0;54.3;9.35;8.9;9.77;18.49;0.45;44.49;209.43;16.13;83.72;0.07;0.07;81.99;55.96;100.0;0.0;47521.0;RS;Tramandaí;894.0;24.0;Interior;Região Sul;Pequeno II;Interior;75.95;9.34;12.87;44.04;8.52;3.31;13.27;8.27;65.32;11.99;1073.02;204.35;1089.03;86.03;223.02;4.95;12.42;0.489;0.7290000000000001;0.8490000000000001;0.787;0.787;-50.1326;-29.9846;4096.0
432163;100.0;100.0;1.5;20.8;6.9;5.9;68.9;67.9;0.0;7.02;4.28;29.38;6.06;1.66;45.35;23.16;10.0;26.58;2.37;17.11;5.79;100.0;0.0;2851.0;RS;Três Arroios;15.0;0.0;Interior;Região Sul;Pequeno I;Interior;75.95;9.34;12.87;44.04;8.52;3.31;13.27;8.27;65.32;11.99;1073.02;204.35;1089.03;86.03;223.02;4.95;12.42;0.489;0.7290000000000001;0.8490000000000001;0.787;0.787;-52.1452;-27.5007;4384.0
432170;100.0;100.0;20.3;31.5;6.5;5.1;67.0;63.7;6.85;6.54;10.81;16.86;0.43;14.02;61.32;35.98;5.34;1.25;0.24;66.89;38.99;77.47;0.0;26589.0;RS;Três Coroas;540.0;23.0;Interior;Região Sul;Pequeno II;Interior;75.95;9.34;12.87;44.04;8.52;3.31;13.27;8.27;65.32;11.99;1073.02;204.35;1089.03;86.03;223.02;4.95;12.42;0.489;0.7290000000000001;0.8490000000000001;0.787;0.787;-50.7743;-29.5142;3925.0
432180;80.28;81.83;16.0;32.9;6.1;4.2;56.6;69.0;12.54;8.33;17.48;16.01;0.42;22.09;153.29;11.4;74.46;11.83;5.05;53.13;32.02;100.0;0.0;24497.0;RS;Três de Maio;497.0;5.0;Interior;Região Sul;Pequeno II;Interior;75.95;9.34;12.87;44.04;8.52;3.31;13.27;8.27;65.32;11.99;1073.02;204.35;1089.03;86.03;223.02;4.95;12.42;0.489;0.7290000000000001;0.8490000000000001;0.787;0.787;-54.2362;-27.7805;4594.0
432183;100.0;100.0;21.1;17.4;6.5;4.2;46.1;56.7;0.0;9.66;0.69;13.48;0.4;33.43;20.75;39.8;89.11;2.63;2.63;70.96;39.92;80.94;0.01;2898.0;RS;Três Forquilhas;72.0;1.0;Interior;Região Sul;Pequeno I;Interior;75.95;9.34;12.87;44.04;8.52;3.31;13.27;8.27;65.32;11.99;1073.02;204.35;1089.03;86.03;223.02;4.95;12.42;0.489;0.7290000000000001;0.8490000000000001;0.787;0.787;-50.0644;-29.537;3458.0
432190;88.96;89.26;15.0;21.7;6.3;4.7;57.1;74.2;6.54;10.31;19.71;19.25;1.98;33.67;142.05;10.3;63.86;1.26;0.57;65.65;44.61;100.0;0.0;24632.0;RS;Três Passos;1055.0;22.0;Interior;Região Sul;Pequeno II;Interior;75.95;9.34;12.87;44.04;8.52;3.31;13.27;8.27;65.32;11.99;1073.02;204.35;1089.03;86.03;223.02;4.95;12.42;0.489;0.7290000000000001;0.8490000000000001;0.787;0.787;-53.9301;-27.4559;4529.0
432195;100.0;100.0;12.5;25.1;6.0;5.4;59.8;62.0;0.0;6.21;2.58;41.64;3.67;74.6;99.77;16.49;31.96;22.23;14.49;72.28;47.96;100.0;0.0;5961.0;RS;Trindade do Sul;121.0;2.0;Interior;Região Sul;Pequeno I;Interior;75.95;9.34;12.87;44.04;8.52;3.31;13.27;8.27;65.32;11.99;1073.02;204.35;1089.03;86.03;223.02;4.95;12.42;0.489;0.7290000000000001;0.8490000000000001;0.787;0.787;-52.896;-27.5244;4425.0
432200;99.84;100.0;18.9;43.0;5.1;3.9;58.1;58.1;11.76;6.75;16.74;30.51;1.66;48.45;101.68;42.48;11.89;1.49;0.37;79.96;60.66;83.44;0.08;28289.0;RS;Triunfo;487.0;18.0;Região Metropolitana;Região Sul;Pequeno II;Interior;75.95;9.34;12.87;44.04;8.52;3.31;13.27;8.27;65.32;11.99;1073.02;204.35;1089.03;86.03;223.02;4.95;12.42;0.489;0.7290000000000001;0.8490000000000001;0.787;0.787;-51.7079;-29.9296;4128.0
432210;100.0;100.0;10.9;25.5;6.7;5.4;62.3;71.8;18.87;9.22;11.18;32.11;0.66;23.22;134.41;23.35;20.68;5.77;3.66;68.92;49.37;99.98;0.0;5965.0;RS;Tucunduva;89.0;2.0;Interior;Região Sul;Pequeno I;Interior;75.95;9.34;12.87;44.04;8.52;3.31;13.27;8.27;65.32;11.99;1073.02;204.35;1089.03;86.03;223.02;4.95;12.42;0.489;0.7290000000000001;0.8490000000000001;0.787;0.787;-54.4443;-27.6578;4551.0
432220;94.13;97.74;22.5;38.3;5.6;4.4;52.3;49.8;20.58;8.52;9.35;27.33;3.43;113.19;202.86;15.33;4.26;15.6;0.92;78.97;61.88;98.9;0.03;23705.0;RS;Tupanciretã;105.0;1.0;Interior;Região Sul;Pequeno II;Interior;75.95;9.34;12.87;44.04;8.52;3.31;13.27;8.27;65.32;11.99;1073.02;204.35;1089.03;86.03;223.02;4.95;12.42;0.489;0.7290000000000001;0.8490000000000001;0.787;0.787;-53.8359;-29.081;4523.0
432230;100.0;100.0;17.7;22.9;6.8;4.6;50.2;69.8;13.51;10.71;11.28;49.77;4.61;22.32;133.66;8.56;65.54;20.72;4.68;60.94;35.61;100.0;0.0;8494.0;RS;Tuparendi;150.0;0.0;Interior;Região Sul;Pequeno I;Interior;75.95;9.34;12.87;44.04;8.52;3.31;13.27;8.27;65.32;11.99;1073.02;204.35;1089.03;86.03;223.02;4.95;12.42;0.489;0.7290000000000001;0.8490000000000001;0.787;0.787;-54.4819;-27.7602;4601.0
432232;100.0;100.0;25.3;35.2;6.0;5.8;80.9;80.2;0.0;8.65;1.98;26.63;1.37;69.15;29.02;33.17;26.17;25.39;13.62;77.33;54.67;100.0;0.0;3585.0;RS;Turuçu;29.0;0.0;Interior;Região Sul;Pequeno I;Interior;75.95;9.34;12.87;44.04;8.52;3.31;13.27;8.27;65.32;11.99;1073.02;204.35;1089.03;86.03;223.02;4.95;12.42;0.489;0.7290000000000001;0.8490000000000001;0.787;0.787;-52.1779;-31.422;3967.0
432237;100.0;100.0;17.1;17.3;6.3;5.3;61.4;50.5;34.48;8.92;0.81;18.78;0.0;102.81;84.59;64.41;99.03;52.28;51.17;84.41;68.14;100.0;0.01;2467.0;RS;Unistalda;22.0;0.0;Interior;Região Sul;Pequeno I;Interior;75.95;9.34;12.87;44.04;8.52;3.31;13.27;8.27;65.32;11.99;1073.02;204.35;1089.03;86.03;223.02;4.95;12.42;0.489;0.7290000000000001;0.8490000000000001;0.787;0.787;-55.1499;-29.0469;4822.0
432240;91.53;94.33;18.6;31.3;5.3;4.2;57.5;52.4;12.26;7.49;10.41;18.29;0.02;69.29;228.24;5.11;4.44;1.15;0.42;85.67;70.61;100.0;0.02;129784.0;RS;Uruguaiana;1676.0;28.0;Interior;Região Sul;Grande;Interior;75.95;9.34;12.87;44.04;8.52;3.31;13.27;8.27;65.32;11.99;1073.02;204.35;1089.03;86.03;223.02;4.95;12.42;0.489;0.7290000000000001;0.8490000000000001;0.787;0.787;-57.0858;-29.7619;5136.0
432250;92.81;94.12;20.9;34.1;5.4;4.2;52.0;58.0;14.14;7.62;14.65;22.92;2.09;37.01;110.44;4.93;4.05;2.05;0.45;87.03;59.64;100.0;0.07;65397.0;RS;Vacaria;872.0;21.0;Interior;Região Sul;Médio;Interior;75.95;9.34;12.87;44.04;8.52;3.31;13.27;8.27;65.32;11.99;1073.02;204.35;1089.03;86.03;223.02;4.95;12.42;0.489;0.7290000000000001;0.8490000000000001;0.787;0.787;-50.9422;-28.5083;3983.0
432253;100.0;77.11;36.3;37.0;5.4;4.0;49.8;49.0;25.97;6.57;7.66;25.6;3.09;22.81;35.13;39.44;10.36;12.14;2.41;50.64;31.52;99.7;0.01;11727.0;RS;Vale do Sol;30.0;1.0;Interior;Região Sul;Pequeno I;Interior;75.95;9.34;12.87;44.04;8.52;3.31;13.27;8.27;65.32;11.99;1073.02;204.35;1089.03;86.03;223.02;4.95;12.42;0.489;0.7290000000000001;0.8490000000000001;0.787;0.787;-52.6863;-29.6038;4018.0
432260;88.97;95.02;22.2;23.7;6.1;4.4;50.6;61.8;7.77;8.03;17.63;20.16;1.67;36.69;85.73;24.76;14.99;8.33;3.8;73.15;56.21;100.0;0.01;70481.0;RS;Venâncio Aires;1775.0;22.0;Interior;Região Sul;Médio;Interior;75.95;9.34;12.87;44.04;8.52;3.31;13.27;8.27;65.32;11.99;1073.02;204.35;1089.03;86.03;223.02;4.95;12.42;0.489;0.7290000000000001;0.8490000000000001;0.787;0.787;-52.1936;-29.6148;3968.0
432270;83.69;91.76;19.7;37.3;6.5;4.7;47.1;65.6;7.6;8.84;18.94;17.18;2.38;31.44;60.06;7.24;22.0;9.71;1.47;75.02;50.78;100.0;0.0;26024.0;RS;Vera Cruz;206.0;6.0;Interior;Região Sul;Pequeno II;Interior;75.95;9.34;12.87;44.04;8.52;3.31;13.27;8.27;65.32;11.99;1073.02;204.35;1089.03;86.03;223.02;4.95;12.42;0.489;0.7290000000000001;0.8490000000000001;0.787;0.787;-52.5156;-29.7189;4039.0
432280;80.35;66.41;15.2;28.3;6.4;5.1;60.1;63.4;16.33;7.94;37.51;12.8;0.67;14.36;33.98;3.76;3.18;1.32;0.45;52.85;37.88;100.0;0.0;25073.0;RS;Veranópolis;550.0;5.0;Interior;Região Sul;Pequeno II;Interior;75.95;9.34;12.87;44.04;8.52;3.31;13.27;8.27;65.32;11.99;1073.02;204.35;1089.03;86.03;223.02;4.95;12.42;0.489;0.7290000000000001;0.8490000000000001;0.787;0.787;-51.5521;-28.9317;4065.0
432285;100.0;100.0;8.9;20.9;6.4;5.0;48.9;45.9;0.0;10.22;8.74;17.68;4.47;1.98;7.69;12.6;31.01;20.16;4.84;7.17;2.52;100.0;0.0;1956.0;RS;Vespasiano Corrêa;81.0;2.0;Interior;Região Sul;Pequeno I;Interior;75.95;9.34;12.87;44.04;8.52;3.31;13.27;8.27;65.32;11.99;1073.02;204.35;1089.03;86.03;223.02;4.95;12.42;0.489;0.7290000000000001;0.8490000000000001;0.787;0.787;-51.8589;-29.068;4041.0
432290;100.0;100.0;7.8;25.0;7.4;5.9;65.2;57.0;0.0;10.18;6.3;18.13;2.99;22.44;92.15;29.36;52.77;18.89;13.96;64.37;36.55;100.0;0.0;5205.0;RS;Viadutos;58.0;1.0;Interior;Região Sul;Pequeno I;Interior;75.95;9.34;12.87;44.04;8.52;3.31;13.27;8.27;65.32;11.99;1073.02;204.35;1089.03;86.03;223.02;4.95;12.42;0.489;0.7290000000000001;0.8490000000000001;0.787;0.787;-52.0216;-27.572;4309.0
432300;87.52;90.21;28.2;43.2;5.1;3.8;59.6;57.0;12.43;7.54;20.27;23.79;0.64;68.47;130.8;17.36;26.09;1.32;0.41;84.94;68.17;94.8;0.02;253717.0;RS;Viamão;2462.0;181.0;Região Metropolitana;Região Sul;Grande;Interior;75.95;9.34;12.87;44.04;8.52;3.31;13.27;8.27;65.32;11.99;1073.02;204.35;1089.03;86.03;223.02;4.95;12.42;0.489;0.7290000000000001;0.8490000000000001;0.787;0.787;-51.0199;-30.0824;4072.0
432310;100.0;100.0;19.8;24.7;5.2;4.0;56.0;56.6;0.0;8.54;0.74;16.0;1.99;100.02;162.94;30.46;71.48;50.24;19.6;85.19;68.63;94.24;0.0;5152.0;RS;Vicente Dutra;25.0;1.0;Interior;Região Sul;Pequeno I;Interior;75.95;9.34;12.87;44.04;8.52;3.31;13.27;8.27;65.32;11.99;1073.02;204.35;1089.03;86.03;223.02;4.95;12.42;0.489;0.7290000000000001;0.8490000000000001;0.787;0.787;-53.4027;-27.1612;4411.0
432320;98.71;100.0;13.4;21.0;6.6;5.5;54.9;58.5;0.0;8.52;4.36;20.32;1.5;6.86;46.52;11.64;59.14;18.29;5.23;35.15;17.1;100.0;0.0;3051.0;RS;Victor Graeff;47.0;1.0;Interior;Região Sul;Pequeno I;Interior;75.95;9.34;12.87;44.04;8.52;3.31;13.27;8.27;65.32;11.99;1073.02;204.35;1089.03;86.03;223.02;4.95;12.42;0.489;0.7290000000000001;0.8490000000000001;0.787;0.787;-52.75;-28.5636;4377.0
432330;100.0;100.0;14.6;14.3;6.2;4.4;77.4;51.6;0.0;5.62;29.15;11.21;0.87;8.76;28.27;15.7;68.78;16.58;6.88;34.39;15.34;100.0;0.0;3382.0;RS;Vila Flores;114.0;2.0;Interior;Região Sul;Pequeno I;Interior;75.95;9.34;12.87;44.04;8.52;3.31;13.27;8.27;65.32;11.99;1073.02;204.35;1089.03;86.03;223.02;4.95;12.42;0.489;0.7290000000000001;0.8490000000000001;0.787;0.787;-51.5508;-28.8603;4065.0
432350;100.0;100.0;9.8;23.5;6.1;5.3;50.3;68.1;71.43;6.26;3.72;18.5;2.68;28.65;57.48;42.45;74.7;55.64;32.13;52.04;28.42;100.0;0.0;2877.0;RS;Vista Alegre;23.0;0.0;Interior;Região Sul;Pequeno I;Interior;75.95;9.34;12.87;44.04;8.52;3.31;13.27;8.27;65.32;11.99;1073.02;204.35;1089.03;86.03;223.02;4.95;12.42;0.489;0.7290000000000001;0.8490000000000001;0.787;0.787;-53.4923;-27.3691;4492.0
432375;100.0;100.0;23.5;50.0;6.0;4.4;50.0;50.9;0.0;6.43;11.1;11.83;2.65;90.16;87.87;6.13;44.4;81.44;4.0;82.5;65.01;100.0;0.0;3422.0;RS;Vitória das Missões;5.0;0.0;Interior;Região Sul;Pequeno I;Interior;75.95;9.34;12.87;44.04;8.52;3.31;13.27;8.27;65.32;11.99;1073.02;204.35;1089.03;86.03;223.02;4.95;12.42;0.489;0.7290000000000001;0.8490000000000001;0.787;0.787;-54.4959;-28.351;4650.0
432380;100.0;100.0;24.7;51.6;5.4;4.3;64.0;65.3;3.48;6.21;9.43;14.99;0.0;37.57;78.28;10.05;90.13;0.48;0.36;62.64;42.63;100.0;0.0;14650.0;RS;Xangri-lá;156.0;8.0;Interior;Região Sul;Pequeno I;Interior;75.95;9.34;12.87;44.04;8.52;3.31;13.27;8.27;65.32;11.99;1073.02;204.35;1089.03;86.03;223.02;4.95;12.42;0.489;0.7290000000000001;0.8490000000000001;0.787;0.787;-50.0438;-29.801;4059.0
500020;98.54;100.0;22.0;27.2;6.1;4.8;65.4;52.9;6.33;4.0;28.26;23.9;0.25;83.35;112.77;13.16;69.13;7.45;4.14;79.54;60.66;99.0;0.05;14992.0;MS;Água Clara;273.0;3.0;Interior;Região Centro-Oeste;Pequeno I;Interior;75.8;13.62;9.12;45.71;8.11;5.16;14.01;9.58;65.27;11.58;840.56;165.92;874.82;113.22;235.06;6.92;17.37;0.479;0.71;0.847;0.748;0.7659999999999999;-52.8794;-20.4457;4935.0
500060;97.65;97.29;34.3;44.0;5.5;5.0;69.6;68.4;13.93;5.93;11.84;34.09;7.34;141.08;256.02;26.85;89.97;49.26;23.69;80.97;69.3;99.25;0.06;38465.0;MS;Amambai;278.0;5.0;Interior;Região Centro-Oeste;Pequeno II;Interior;75.8;13.62;9.12;45.71;8.11;5.16;14.01;9.58;65.27;11.58;840.56;165.92;874.82;113.22;235.06;6.92;17.37;0.479;0.71;0.847;0.748;0.7659999999999999;-55.2258;-23.1062;4465.0
500070;99.44;100.0;31.7;44.3;4.4;4.3;57.9;56.2;21.86;6.57;9.9;28.63;2.29;85.39;208.52;10.32;5.73;9.74;2.06;76.15;57.27;99.03;0.1;24954.0;MS;Anastácio;754.0;22.0;Interior;Região Centro-Oeste;Pequeno II;Interior;75.8;13.62;9.12;45.71;8.11;5.16;14.01;9.58;65.27;11.58;840.56;165.92;874.82;113.22;235.06;6.92;17.37;0.479;0.71;0.847;0.748;0.7659999999999999;-55.8108;-20.4827;4895.0
500080;99.14;100.0;35.9;42.9;5.0;4.1;72.3;61.9;0.0;4.59;11.61;38.4;4.09;61.92;107.32;19.64;49.32;24.12;10.8;76.76;52.53;99.08;0.03;8927.0;MS;Anaurilândia;40.0;1.0;Interior;Região Centro-Oeste;Pequeno I;Interior;75.8;13.62;9.12;45.71;8.11;5.16;14.01;9.58;65.27;11.58;840.56;165.92;874.82;113.22;235.06;6.92;17.37;0.479;0.71;0.847;0.748;0.7659999999999999;-52.7195;-22.1856;4861.0
500085;97.83;100.0;23.7;36.2;5.7;4.5;79.0;59.3;5.81;8.41;40.87;38.07;5.92;93.39;97.12;11.14;90.54;13.51;8.58;75.92;56.97;99.3;0.07;10458.0;MS;Angélica;145.0;4.0;Interior;Região Centro-Oeste;Pequeno I;Interior;75.8;13.62;9.12;45.71;8.11;5.16;14.01;9.58;65.27;11.58;840.56;165.92;874.82;113.22;235.06;6.92;17.37;0.479;0.71;0.847;0.748;0.7659999999999999;-53.7712;-22.1531;4793.0
500090;97.29;100.0;19.5;36.6;6.1;4.9;66.5;53.3;37.88;8.29;7.53;38.82;5.72;125.02;273.65;27.75;97.03;29.18;23.69;73.61;55.32;98.99;0.34;8808.0;MS;Antônio João;66.0;0.0;Interior;Região Centro-Oeste;Pequeno I;Interior;75.8;13.62;9.12;45.71;8.11;5.16;14.01;9.58;65.27;11.58;840.56;165.92;874.82;113.22;235.06;6.92;17.37;0.479;0.71;0.847;0.748;0.7659999999999999;-55.9479;-22.191;4582.0
500100;92.24;88.8;25.1;36.3;6.3;4.8;73.6;70.6;7.92;5.42;21.16;33.62;0.45;69.53;197.17;14.92;57.26;2.59;2.02;76.36;54.02;99.25;0.15;25072.0;MS;Aparecida do Taboado;1021.0;20.0;Interior;Região Centro-Oeste;Pequeno II;Interior;75.8;13.62;9.12;45.71;8.11;5.16;14.01;9.58;65.27;11.58;840.56;165.92;874.82;113.22;235.06;6.92;17.37;0.479;0.71;0.847;0.748;0.7659999999999999;-51.0966;-20.0877;5105.0
500110;89.17;96.14;31.4;48.8;4.8;4.6;61.6;58.0;8.06;7.2;14.51;27.92;1.11;74.77;338.62;13.71;69.46;21.62;9.28;78.96;48.66;99.03;1.86;47482.0;MS;Aquidauana;2084.0;64.0;Interior;Região Centro-Oeste;Pequeno II;Interior;75.8;13.62;9.12;45.71;8.11;5.16;14.01;9.58;65.27;11.58;840.56;165.92;874.82;113.22;235.06;6.92;17.37;0.479;0.71;0.847;0.748;0.7659999999999999;-55.7872;-20.467;4877.0
500124;100.0;100.0;30.8;46.8;5.1;4.5;69.3;55.8;6.02;4.84;7.1;38.66;5.32;129.68;190.45;31.87;99.42;26.11;22.97;82.21;72.9;99.14;0.03;11771.0;MS;Aral Moreira;127.0;2.0;Interior;Região Centro-Oeste;Pequeno I;Interior;75.8;13.62;9.12;45.71;8.11;5.16;14.01;9.58;65.27;11.58;840.56;165.92;874.82;113.22;235.06;6.92;17.37;0.479;0.71;0.847;0.748;0.7659999999999999;-55.6322;-22.9427;4464.0
500150;96.07;100.0;30.7;20.9;5.3;4.5;79.3;53.6;11.11;9.12;11.94;13.08;0.0;64.25;345.98;16.5;97.11;17.62;13.99;66.79;42.04;100.0;0.04;6795.0;MS;Bandeirantes;81.0;1.0;Interior;Região Centro-Oeste;Pequeno I;Interior;75.8;13.62;9.12;45.71;8.11;5.16;14.01;9.58;65.27;11.58;840.56;165.92;874.82;113.22;235.06;6.92;17.37;0.479;0.71;0.847;0.748;0.7659999999999999;-54.364;-19.9214;4729.0
500190;89.85;97.59;23.6;31.3;5.8;4.9;73.7;52.6;8.06;5.54;16.12;20.93;1.99;96.45;168.04;9.4;81.74;8.73;6.59;75.7;58.07;99.0;0.01;22389.0;MS;Bataguassu;910.0;7.0;Interior;Região Centro-Oeste;Pequeno I;Interior;75.8;13.62;9.12;45.71;8.11;5.16;14.01;9.58;65.27;11.58;840.56;165.92;874.82;113.22;235.06;6.92;17.37;0.479;0.71;0.847;0.748;0.7659999999999999;-52.4225;-21.7164;4960.0
500200;95.39;100.0;27.1;31.6;5.9;5.0;85.7;74.8;16.95;6.67;13.89;25.71;1.78;88.19;126.42;13.51;73.96;13.05;9.04;76.17;56.55;98.91;0.06;11248.0;MS;Batayporã;232.0;5.0;Interior;Região Centro-Oeste;Pequeno I;Interior;75.8;13.62;9.12;45.71;8.11;5.16;14.01;9.58;65.27;11.58;840.56;165.92;874.82;113.22;235.06;6.92;17.37;0.479;0.71;0.847;0.748;0.7659999999999999;-53.2709;-22.2949;4816.0
500210;90.96;94.45;22.6;32.1;5.6;5.0;66.2;56.9;20.55;5.67;8.45;24.08;0.7;109.81;423.59;7.52;80.32;18.3;6.56;83.41;65.77;100.0;0.17;24331.0;MS;Bela Vista;71.0;4.0;Interior;Região Centro-Oeste;Pequeno II;Interior;75.8;13.62;9.12;45.71;8.11;5.16;14.01;9.58;65.27;11.58;840.56;165.92;874.82;113.22;235.06;6.92;17.37;0.479;0.71;0.847;0.748;0.7659999999999999;-56.5267;-22.1078;4601.0
500215;100.0;100.0;26.5;38.8;5.1;4.8;63.0;38.3;29.41;6.91;10.55;26.51;0.89;85.64;216.23;23.66;37.88;25.88;19.92;71.33;52.72;98.75;0.08;7820.0;MS;Bodoquena;52.0;1.0;Interior;Região Centro-Oeste;Pequeno I;Interior;75.8;13.62;9.12;45.71;8.11;5.16;14.01;9.58;65.27;11.58;840.56;165.92;874.82;113.22;235.06;6.92;17.37;0.479;0.71;0.847;0.748;0.7659999999999999;-56.6749;-20.5519;4629.0
500220;87.06;90.74;31.4;48.6;5.2;4.8;74.0;65.2;13.09;5.59;12.7;26.68;2.03;75.86;261.91;13.99;8.07;10.04;3.7;69.95;55.42;99.07;0.12;21483.0;MS;Bonito;616.0;7.0;Interior;Região Centro-Oeste;Pequeno I;Interior;75.8;13.62;9.12;45.71;8.11;5.16;14.01;9.58;65.27;11.58;840.56;165.92;874.82;113.22;235.06;6.92;17.37;0.479;0.71;0.847;0.748;0.7659999999999999;-56.484;-21.1265;4640.0
500230;100.0;100.0;26.1;41.7;5.0;3.9;69.5;36.2;7.25;5.48;21.03;40.61;2.69;108.53;154.9;15.59;20.64;14.65;5.57;76.08;57.4;98.83;0.04;11864.0;MS;Brasilândia;111.0;4.0;Interior;Região Centro-Oeste;Pequeno I;Interior;75.8;13.62;9.12;45.71;8.11;5.16;14.01;9.58;65.27;11.58;840.56;165.92;874.82;113.22;235.06;6.92;17.37;0.479;0.71;0.847;0.748;0.7659999999999999;-52.0369;-21.2549;5047.0
500240;97.56;100.0;28.5;30.5;5.5;4.5;63.6;73.2;7.37;5.39;23.09;27.41;1.81;61.0;174.12;19.55;90.74;34.82;14.81;73.59;43.98;99.33;0.11;29292.0;MS;Caarapó;645.0;4.0;Interior;Região Centro-Oeste;Pequeno II;Interior;75.8;13.62;9.12;45.71;8.11;5.16;14.01;9.58;65.27;11.58;840.56;165.92;874.82;113.22;235.06;6.92;17.37;0.479;0.71;0.847;0.748;0.7659999999999999;-54.8214;-22.6372;4598.0
500260;92.22;100.0;20.5;26.5;5.2;4.6;70.8;56.2;16.39;8.76;24.86;27.33;3.0;94.19;296.21;12.65;51.72;10.81;9.81;64.49;44.93;98.9;0.13;13694.0;MS;Camapuã;71.0;3.0;Interior;Região Centro-Oeste;Pequeno I;Interior;75.8;13.62;9.12;45.71;8.11;5.16;14.01;9.58;65.27;11.58;840.56;165.92;874.82;113.22;235.06;6.92;17.37;0.479;0.71;0.847;0.748;0.7659999999999999;-54.0435;-19.5351;4999.0
500270;81.14;85.83;16.8;33.2;5.7;4.8;89.0;78.4;8.76;6.05;30.03;13.43;0.32;32.97;232.06;7.82;18.1;0.54;0.25;62.54;37.64;99.82;0.23;874210.0;MS;Campo Grande;36199.0;683.0;Região Metropolitana;Região Centro-Oeste;Grande;Capital;75.8;13.62;9.12;45.71;8.11;5.16;14.01;9.58;65.27;11.58;840.56;165.92;874.82;113.22;235.06;6.92;17.37;0.479;0.71;0.847;0.748;0.7659999999999999;-54.6303;-20.4495;4780.0
500280;100.0;100.0;29.6;24.7;5.6;4.8;61.4;45.8;0.0;4.35;5.39;26.18;9.0;174.47;233.01;17.8;85.02;21.57;7.62;77.36;65.48;98.99;0.02;5972.0;MS;Caracol;37.0;0.0;Interior;Região Centro-Oeste;Pequeno I;Interior;75.8;13.62;9.12;45.71;8.11;5.16;14.01;9.58;65.27;11.58;840.56;165.92;874.82;113.22;235.06;6.92;17.37;0.479;0.71;0.847;0.748;0.7659999999999999;-57.0281;-22.0115;4577.0
500290;82.9;88.72;24.4;45.2;5.2;4.1;80.8;70.6;4.0;7.59;21.28;25.47;0.9;52.2;390.25;5.99;84.48;4.35;3.28;64.09;38.31;100.0;0.08;21748.0;MS;Cassilândia;945.0;28.0;Interior;Região Centro-Oeste;Pequeno II;Interior;75.8;13.62;9.12;45.71;8.11;5.16;14.01;9.58;65.27;11.58;840.56;165.92;874.82;113.22;235.06;6.92;17.37;0.479;0.71;0.847;0.748;0.7659999999999999;-51.7317;-19.1183;5090.0
